Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,metal,rdkit_smi,pIC50,mw,logp
CHEMBL381145,,,457.42,0.0,2.46,3,C[C@@H](c1ccc(-c2ccc(O)nc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,IC50,'=',8300.0,nM,5.08,,,UO_0000065,14.8,0.28,2.62,6.4,0,CHEMBL866509,Binding to human ERG potassium channel,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1138985,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,,,0,C[C@@H](c1ccc(-c2ccc(O)nc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,-3.9190780923760737,343.4020000000001,2.4554
CHEMBL2031879,,,435.54,0.0,3.82,44,O=C(c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1F)N1CCCC1,IC50,'=',8800.0,nM,5.06,,,UO_0000065,11.61,0.22,1.24,11.53,0,CHEMBL2034394,Inhibition of human ERG by IonWorks assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL2029265,1,Scientific Literature,J Med Chem,2012.0,,,0,O=C(c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1F)N1CCCC1,-3.9444826721501687,435.5430000000003,3.822800000000002
CHEMBL3612809,,,452.51,0.0,1.33,"(R,R)-27",COc1cc([C@H](O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ncc1C#N,IC50,'=',18000.0,nM,4.75,,,UO_0000065,10.49,0.2,3.41,3.98,0,CHEMBL3615683,Displacement of [35S]-MK499 from human ERG expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3612018,1,Scientific Literature,ACS Med Chem Lett,2015.0,CHEMBL3307715,,0,COc1cc([C@H](O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ncc1C#N,-4.2552725051033065,452.5110000000003,1.3252999999999997
CHEMBL4782062,,,447.5,0.0,1.7,21,CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(O[C@@H]5CCNC5)c(C)n4)n3)cc12,IC50,'=',5200.0,nM,5.28,,,UO_0000065,11.81,0.22,3.58,4.27,0,CHEMBL4701493,Inhibition of human ERG assessed as tail current by plate-based planar patch clamp assay,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL4699472,1,Scientific Literature,Bioorg Med Chem Lett,2020.0,,,0,CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(O[C@@H]5CCNC5)c(C)n4)n3)cc12,-3.716003343634799,447.5030000000002,1.701319999999999
CHEMBL3425806,,,507.52,1.0,1.72,14,O=C1COc2cnc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)cc2N1,IC50,'=',11700.0,nM,4.93,,,UO_0000065,9.72,0.18,3.21,3.87,0,CHEMBL3428449,Displacement of MK499 from human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3425423,1,Scientific Literature,Bioorg Med Chem Lett,2015.0,,,0,O=C1COc2cnc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)cc2N1,-4.319106059309776,507.5220000000003,1.7243999999999997
CHEMBL2386850,,,325.3,0.0,2.76,27,Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1,IC50,'=',73600.0,nM,4.13,,,UO_0000065,12.71,0.24,1.37,4.6,0,CHEMBL4039279,Inhibition of human ERG expressed in CHO cells by automated patch clamp assay,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL4038301,1,Scientific Literature,J Med Chem,2017.0,,,0,Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1,-4.866877814337498,325.303,2.7587200000000003
CHEMBL2107383,VERNAKALANT HYDROCHLORIDE,3.0,385.93,0.0,2.64,1,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,IC50,'=',7000.0,nM,5.16,,,UO_0000065,14.75,0.28,2.51,10.08,0,CHEMBL3879989,Inhibition of human ERG expressed in HEK cells by patch clamp method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3879887,38,Patent Bioactivity Data,,2007.0,CHEMBL3307715,,0,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,-3.845098040014257,349.47100000000006,2.6407000000000007
CHEMBL239963,,,511.59,0.0,4.1,38d,O=C(c1ccc(F)cc1)N1CCN(c2ccc(OC3CCN(C4CCCC4)CC3)cc2)C(=O)C1,IC50,'=',19952.62,nM,4.7,,,UO_0000065,10.1,0.19,0.6,8.85,0,CHEMBL903096,Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1138361,1,Scientific Literature,J Med Chem,2007.0,CHEMBL3307512,,0,O=C(c1ccc(F)cc1)N1CCN(c2ccc(OC3CCN(C4CCCC4)CC3)cc2)C(=O)C1,-4.29999993144297,465.5690000000004,4.100500000000004
CHEMBL2208432,,,479.36,0.0,3.1,25,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)n1c(=O)[nH]c2ccccc21,IC50,'=',501.19,nM,6.3,,,UO_0000065,13.14,0.27,3.2,6.33,0,CHEMBL2215806,Inhibition of human ERG in HEK cells by ion flux electrophysiology assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL2202969,1,Scientific Literature,Bioorg Med Chem Lett,2012.0,CHEMBL3307715,,0,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)n1c(=O)[nH]c2ccccc21,-2.7000023971422538,479.36400000000026,3.0984000000000007
CHEMBL3353411,,,485.59,0.0,4.5,27,C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,IC50,'=',17500.0,nM,4.76,,,UO_0000065,9.8,0.18,0.26,4.83,0,CHEMBL3389028,Inhibition of human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3351341,1,Scientific Literature,J Med Chem,2014.0,,,0,C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,-4.243038048686294,485.5920000000003,4.499400000000003
CHEMBL1085783,,,401.43,1.0,5.05,liu45,C[C@@H]1CCCN1CCc1ccc2nc(-c3c(O)ccnc3C(F)(F)F)ccc2c1,IC50,'=',40000.0,nM,4.4,,,UO_0000065,10.96,0.21,-0.65,8.93,0,CHEMBL1827362,Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1821550,1,Scientific Literature,Bioorg Med Chem Lett,2011.0,,,0,C[C@@H]1CCCN1CCc1ccc2nc(-c3c(O)ccnc3C(F)(F)F)ccc2c1,-4.6020599913279625,401.4320000000001,5.048000000000005
CHEMBL477364,,,431.46,0.0,4.58,nag13n,Cc1nc2cc(C(F)(F)F)ccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,IC50,'=',2600.0,nM,5.58,,,UO_0000065,12.94,0.25,1.01,11.79,0,CHEMBL1827362,Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1821550,1,Scientific Literature,Bioorg Med Chem Lett,2011.0,,,0,Cc1nc2cc(C(F)(F)F)ccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1,-3.4149733479708178,431.4580000000003,4.577620000000003
CHEMBL4102566,,,335.41,0.0,2.41,31,c1ccc(-c2cc(NC3=NC[C@@]4(CN5CCC4CC5)O3)ncn2)cc1,IC50,'=',4000.0,nM,5.4,,,UO_0000065,16.09,0.29,2.99,8.62,0,CHEMBL3997250,Inhibition of human ERG by patch clamp electrophysiology assay,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3994648,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,,,0,c1ccc(-c2cc(NC3=NC[C@@]4(CN5CCC4CC5)O3)ncn2)cc1,-3.6020599913279625,335.41099999999994,2.4061000000000003
CHEMBL2035000,,,376.93,0.0,3.36,3e,O=C(Nc1ccc(Cl)cc1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,IC50,'=',14000.0,nM,4.85,,,UO_0000065,12.88,0.25,1.49,12.5,0,CHEMBL2038474,Inhibition of human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL2034889,1,Scientific Literature,Bioorg Med Chem Lett,2012.0,,,0,O=C(Nc1ccc(Cl)cc1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,-4.146128035678238,376.9320000000002,3.363900000000002
CHEMBL4453859,,,419.91,1.0,5.69,2b,Cc1ccc(N(C)C(=O)c2ccc3c(c2)CC(c2ccc(Cl)cc2)OC3=O)cc1C,IC50,'=',2920.0,nM,5.54,,,UO_0000065,13.18,0.25,-0.16,11.87,0,CHEMBL4315950,Inhibition of human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL4312019,1,Scientific Literature,Eur J Med Chem,2020.0,,,0,Cc1ccc(N(C)C(=O)c2ccc3c(c2)CC(c2ccc(Cl)cc2)OC3=O)cc1C,-3.4653828514484184,419.9080000000002,5.6876400000000045
CHEMBL583621,,,419.57,0.0,4.31,27,CC1(C)Cc2c(CN3CCC4(CC3)CCN(C(=O)c3ccncc3)CC4)cccc2O1,IC50,'=',30199.52,nM,4.52,,,UO_0000065,10.77,0.2,0.21,9.9,0,CHEMBL1036929,Displacement of [3H]dofetilide from human recombinant ERG expressed in HEK293 cells by patch clamp method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1154736,1,Scientific Literature,J Med Chem,2009.0,CHEMBL3307715,,0,CC1(C)Cc2c(CN3CCC4(CC3)CCN(C(=O)c3ccncc3)CC4)cccc2O1,-4.270434025334708,419.5690000000001,4.313500000000004
CHEMBL3787170,,,426.45,0.0,2.85,79,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)c(F)c4)C3)o2)cc1,IC50,'=',15000.0,nM,4.82,,,UO_0000065,11.31,0.21,1.97,5.96,0,CHEMBL3791472,Inhibition of human ERG by IonWork assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3784951,1,Scientific Literature,J Med Chem,2016.0,,,0,COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN(C)C)c(F)c4)C3)o2)cc1,-4.176091259055681,426.4480000000002,2.8493000000000013
CHEMBL1834780,,,549.52,1.0,3.95,14r,CCOC(=O)[C@H]1CC[C@@H](N2CC(NC(=O)CNc3nn(CC(F)(F)F)c4ccc(C(F)(F)F)cc34)C2)CC1,IC50,'=',2500.0,nM,5.6,,,UO_0000065,10.19,0.2,1.65,6.33,0,CHEMBL1837909,Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1833932,1,Scientific Literature,Bioorg Med Chem Lett,2011.0,CHEMBL3307715,,0,CCOC(=O)[C@H]1CC[C@@H](N2CC(NC(=O)CNc3nn(CC(F)(F)F)c4ccc(C(F)(F)F)cc34)C2)CC1,-3.397940008672037,549.516,3.9516000000000018
CHEMBL4633141,,,343.33,0.0,3.03,8,O=C(NC1CCOC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,IC50,'=',13300.0,nM,4.88,,,UO_0000065,14.2,0.27,1.85,7.28,0,CHEMBL4615929,Inhibition of human ERG expressed in CHOK1 cells assessed as reduction in tail current by measuring tail current amplitude measured after deploarization to +20 mV for 2s followed by 1s pulse to -40 mV by whole cell patch clamp assay,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL4613299,1,Scientific Literature,ACS Med Chem Lett,2020.0,CHEMBL3307512,,0,O=C(NC1CCOC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,-4.123851640967086,343.3330000000001,3.026800000000001
CHEMBL52627,,,467.59,0.0,3.14,"18, Table 4",CS(=O)(=O)Nc1ccc2c(c1)C(O)CC1(CCN(C3CCc4cc(C#N)ccc4C3)CC1)O2,IC50,'=',20.89,nM,7.68,,,UO_0000065,16.42,0.32,4.54,7.48,0,CHEMBL1676103,Inhibition of human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1671772,1,Scientific Literature,Eur J Med Chem,2011.0,,,0,CS(=O)(=O)Nc1ccc2c(c1)C(O)CC1(CCN(C3CCc4cc(C#N)ccc4C3)CC1)O2,-1.438463235117634,467.5910000000004,3.137780000000002
CHEMBL4102707,,,401.83,0.0,4.92,83,CN(C/C=C/c1ccc(C(F)(F)F)cc1F)Cc1ccc2c(c1)CCO2,IC50,'=',2900.0,nM,5.54,,,UO_0000065,15.16,0.29,0.62,44.41,0,CHEMBL4019656,Inhibition of human ERG expressed in CHO cells after 3 mins at -80 mV holding potential by automated patch clamp method,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL4017515,1,Scientific Literature,J Med Chem,2017.0,,,0,CN(C/C=C/c1ccc(C(F)(F)F)cc1F)Cc1ccc2c(c1)CCO2,-3.462397997898956,365.3700000000001,4.924600000000004
CHEMBL549584,,,350.46,0.0,4.08,11j,O=C(c1ccccc1Oc1ccccc1)N(CC1CCC1)[C@H]1CCNC1,IC50,'=',760.0,nM,6.12,,,UO_0000065,17.46,0.32,2.04,14.72,0,CHEMBL1062483,Displacement of [3H]dofetilide from human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1153484,1,Scientific Literature,Bioorg Med Chem Lett,2009.0,,,0,O=C(c1ccccc1Oc1ccccc1)N(CC1CCC1)[C@H]1CCNC1,-2.880813592280792,350.46200000000016,4.083100000000003
CHEMBL2387265,,,512.58,2.0,6.78,17a,O=c1cc(-c2ccccc2)c2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2o1,IC50,'=',820.0,nM,6.09,,,UO_0000065,11.87,0.22,-0.69,8.86,0,CHEMBL2390223,Inhibition of human ERG expressed in HEK293 cells by electrophysiology assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL2385071,1,Scientific Literature,J Med Chem,2013.0,CHEMBL3307715,,0,O=c1cc(-c2ccccc2)c2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2o1,-2.9138138523837167,512.5810000000002,6.778900000000006
CHEMBL3958201,,,478.63,1.0,6.24,85a; single enantiomer 1,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1C1CCCCC1,IC50,'=',295.12,nM,6.53,,,UO_0000065,13.64,0.27,0.29,19.23,0,CHEMBL3855279,Inhibition of human ERG transfected in HEK293 cells assessed as reduction in tail current by patch clamp assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3853329,1,Scientific Literature,J Med Chem,2016.0,CHEMBL3307715,,0,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1C1CCCCC1,-2.469998642218747,478.6280000000002,6.243400000000007
CHEMBL2441425,,,462.51,0.0,1.27,35,COc1cc2c(cc1CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)COC2=O,IC50,'=',5600.0,nM,5.25,,,UO_0000065,11.36,0.21,3.98,5.11,0,CHEMBL2443482,Displacement of [35S]-MK499 from human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL2439970,1,Scientific Literature,Bioorg Med Chem Lett,2013.0,,,0,COc1cc2c(cc1CCN1CCN(C(=O)Cc3ccc(-n4cnnn4)cc3)CC1)COC2=O,-3.7481880270062,462.5100000000002,1.2706999999999995
CHEMBL4747780,,,371.45,0.0,3.36,12,CN(C)Cc1cnn(-c2ccnc3[nH]c(-c4cccc5c4ccn5C)nc23)c1,IC50,'=',8900.0,nM,5.05,,,UO_0000065,13.6,0.25,1.69,7.48,0,CHEMBL4669217,Inhibition of human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL4665716,1,Scientific Literature,Bioorg Med Chem Lett,2020.0,,,0,CN(C)Cc1cnn(-c2ccnc3[nH]c(-c4cccc5c4ccn5C)nc23)c1,-3.949390006644913,371.44800000000015,3.363900000000002
CHEMBL563283,,,357.82,0.0,3.59,12,CN1C[C@@H](N(Cc2ccccc2F)c2ccc(C#N)c(Cl)c2)CC1=O,IC50,'=',6500.0,nM,5.19,,,UO_0000065,14.5,0.28,1.6,10.96,0,CHEMBL1062741,Inhibition of human ERG by whole cell patch clamp assay,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1154038,1,Scientific Literature,Bioorg Med Chem Lett,2009.0,,,0,CN1C[C@@H](N(Cc2ccccc2F)c2ccc(C#N)c(Cl)c2)CC1=O,-3.812913356642856,357.8160000000001,3.5880800000000024
CHEMBL3605014,,,564.62,1.0,2.4,35,NC1COCC1Oc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,IC50,'=',3600.0,nM,5.44,,,UO_0000065,9.64,0.18,3.04,3.81,0,CHEMBL3607541,Inhibition of human ERG assessed as reduction in MK499 competitive binding,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3603744,1,Scientific Literature,Bioorg Med Chem Lett,2015.0,,,0,NC1COCC1Oc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,-3.556302500767288,564.6180000000003,2.4038999999999984
CHEMBL255827,,,438.56,0.0,3.81,23,Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,IC50,'=',31622.78,nM,4.5,,,UO_0000065,10.26,0.2,0.69,5.23,0,CHEMBL948183,Displacement of [3H]Dofetilide from human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1142271,1,Scientific Literature,Bioorg Med Chem Lett,2008.0,,,0,Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,-4.500000046671104,438.5570000000002,3.811140000000002
CHEMBL4444685,,,442.57,0.0,4.5,11,CN1CCC(Cn2nc(-c3ccc4cc(OC5CCC5)ccc4c3)c3c(N)ncnc32)CC1,IC50,'=',200.0,nM,6.7,,,UO_0000065,15.14,0.28,2.2,8.16,0,CHEMBL4431791,Inhibition of human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL4431312,1,Scientific Literature,J Med Chem,2016.0,,,0,CN1CCC(Cn2nc(-c3ccc4cc(OC5CCC5)ccc4c3)c3c(N)ncnc32)CC1,-2.3010299956639813,442.5670000000003,4.501800000000003
CHEMBL3237571,,,383.5,0.0,2.69,29,CC(C)(C)c1cccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)n1,IC50,'=',1258.93,nM,5.9,,,UO_0000065,15.38,0.29,3.21,4.48,0,CHEMBL3240911,Inhibition of human ERG expressed in CHO cells by patch clamp method,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3232975,1,Scientific Literature,J Med Chem,2014.0,CHEMBL3308072,,0,CC(C)(C)c1cccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)n1,-3.100001582801352,383.5000000000001,2.693399999999999
CHEMBL246635,,,400.45,0.0,2.56,"9, racemic",CC(C(O)c1ccc2c(c1)OCC(=O)N2)N1CCC(O)(c2ccc(F)cc2)CC1,IC50,'=',1600.0,nM,5.8,,,UO_0000065,14.47,0.27,3.24,7.07,0,CHEMBL940929,Displacement of [3H]bufuralol from hERG channel expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1139807,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,CHEMBL3307715,,0,CC(C(O)c1ccc2c(c1)OCC(=O)N2)N1CCC(O)(c2ccc(F)cc2)CC1,-3.204119982655925,400.4500000000001,2.562100000000001
CHEMBL3933645,,,571.6,2.0,5.83,22,CN(C)CCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2-c2ccc(F)cc2)CC1,IC50,'=',1200.0,nM,5.92,,,UO_0000065,10.36,0.2,0.09,7.78,0,CHEMBL4825323,Inhibition of human ERG by patch clamp assay,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL4823315,1,Scientific Literature,Bioorg Med Chem Lett,2021.0,,,0,CN(C)CCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2-c2ccc(F)cc2)CC1,-3.0791812460476247,571.5980000000002,5.8319000000000045
CHEMBL244279,,,494.06,1.0,5.68,21,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccc(Cl)cc4)n2C)CC3)no1,IC50,'=',25.12,nM,7.6,,,UO_0000065,15.38,0.31,1.92,12.67,0,CHEMBL895464,Displacement of [3H]dofetilide from hERG expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1148818,1,Scientific Literature,J Med Chem,2007.0,CHEMBL3308072,,0,Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccc(Cl)cc4)n2C)CC3)no1,-1.4000196350651586,494.06400000000014,5.681920000000006
CHEMBL272478,,,540.74,2.0,5.29,85,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)C(=O)N(C(C)C)C6)n3C)cccc2n1,IC50,'=',3981.07,nM,5.4,,,UO_0000065,9.99,0.19,0.11,8.04,0,CHEMBL948183,Displacement of [3H]Dofetilide from human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1142271,1,Scientific Literature,Bioorg Med Chem Lett,2008.0,,,0,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)C(=O)N(C(C)C)C6)n3C)cccc2n1,-3.59999981394342,540.7370000000003,5.285920000000005
CHEMBL3774996,,,439.56,0.0,3.1,20,Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)nnc1-c1cnccn1,IC50,'=',316.23,nM,6.5,,,UO_0000065,14.79,0.29,3.4,10.32,0,CHEMBL3776609,Inhibition of human ERG tail current expressed in HEK293 cells after 5 mins by patch clamp assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3774368,1,Scientific Literature,Bioorg Med Chem,2016.0,CHEMBL3307715,,0,Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)nnc1-c1cnccn1,-2.500003068051693,439.56400000000014,3.1041000000000016
CHEMBL3221515,,,501.33,1.0,1.97,21,O=C(Nc1ccc(Cl)cn1)[C@H](CN1CC(O)C1)Oc1ncnc2c1cnn2-c1ncccc1Cl,IC50,'=',50118.72,nM,4.3,,,UO_0000065,8.58,0.17,2.33,3.28,0,CHEMBL3227002,Inhibition of human ERG by electrophysiological analysis,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3217445,1,Scientific Literature,Medchemcomm,2013.0,,,0,O=C(Nc1ccc(Cl)cn1)[C@H](CN1CC(O)C1)Oc1ncnc2c1cnn2-c1ncccc1Cl,-4.699999970860911,501.3340000000002,1.9748999999999997
CHEMBL270853,,,526.71,1.0,4.9,86,Cc1ccc2c(-c3nnc(SCCCCN4CCc5cc6c(cc5CC4)C(=O)N(C)C6)n3C)cccc2n1,IC50,'=',31622.78,nM,4.5,,,UO_0000065,8.54,0.16,-0.4,6.7,0,CHEMBL948183,Displacement of [3H]Dofetilide from human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1142271,1,Scientific Literature,Bioorg Med Chem Lett,2008.0,,,0,Cc1ccc2c(-c3nnc(SCCCCN4CCc5cc6c(cc5CC4)C(=O)N(C)C6)n3C)cccc2n1,-4.500000046671104,526.7100000000003,4.897420000000005
