CIDX	RIDX	COMPOUND_NAME	COMPOUND_KEY
SPE_K86309810	LEY_VERO	Ravoxertinib	Ravoxertinib
SPE_K86358349	LEY_VERO	bromantan	bromantan
SPE_K86435560	LEY_VERO	perchlozone	perchlozone
SPE_K86436199	LEY_VERO	Landiolol HCl	Landiolol HCl
SPE_K86525559	LEY_VERO	AZD7762	AZD7762
SPE_K86587225	LEY_VERO	2-oxopropanoate	2-oxopropanoate
SPE_K86600316	LEY_VERO	RS-79948	RS-79948
SPE_K86670086	LEY_VERO	Sutezolid	Sutezolid
SPE_K86673452	LEY_VERO	AMG-548	AMG-548
SPE_K86687746	LEY_VERO	R306465	R306465
SPE_K86718786	LEY_VERO	SGC-707	SGC-707
SPE_K86727142	LEY_VERO	embelin	embelin
SPE_K86797399	LEY_VERO	SB939 (Pracinostat)	SB939 (Pracinostat)
SPE_K86799112	LEY_VERO	5-(Hydroxymethyl)furan-2-carbaldehyde	5-(Hydroxymethyl)furan-2-carbaldehyde
SPE_K86816506	LEY_VERO	PF-04457845	PF-04457845
SPE_K86856088	LEY_VERO	UNC0638	UNC0638
SPE_K86873305	LEY_VERO	PIPERACILLIN SODIUM	PIPERACILLIN SODIUM
SPE_K86882815	LEY_VERO	Cabergoline	Cabergoline
SPE_K86887724	LEY_VERO	Dofetilide (Tikosyn)	Dofetilide (Tikosyn)
SPE_K86892782	LEY_VERO	EDOXUDINE	EDOXUDINE
SPE_K86932920	LEY_VERO	Bay 60-7550	Bay 60-7550
SPE_K86954340	LEY_VERO	cetaben	cetaben
SPE_K86972824	LEY_VERO	OLTIPRAZ	OLTIPRAZ
SPE_K87021635	LEY_VERO	CZC-54252	CZC-54252
SPE_K87024524	LEY_VERO	PHENELZINE SULFATE	PHENELZINE SULFATE
SPE_K87028197	LEY_VERO	Asunaprevir	Asunaprevir
SPE_K87048468	LEY_VERO	RS-102221	RS-102221
SPE_K87112191	LEY_VERO	Torkinib (PP242)	Torkinib (PP242)
SPE_K87122641	LEY_VERO	naringeninic-acid	naringeninic-acid
SPE_K87124298	LEY_VERO	OSI-027	OSI-027
SPE_K87156652	LEY_VERO	CARBIMAZOLE	CARBIMAZOLE
SPE_K87199310	LEY_VERO	TC-G-1008	TC-G-1008
SPE_K87202646	LEY_VERO	PASINIAZID	PASINIAZID
SPE_K87226815	LEY_VERO	CYCLOSERINE (D)	CYCLOSERINE (D)
SPE_K87278688	LEY_VERO	ARMODAFINIL	ARMODAFINIL
SPE_K87316765	LEY_VERO	Prinaberel	Prinaberel
SPE_K87349602	LEY_VERO	beta-CCB	beta-CCB
SPE_K87349682	LEY_VERO	NOREPINEPHRINE TARTRATE	NOREPINEPHRINE TARTRATE
SPE_K87386013	LEY_VERO	2-(2;5-Dioxopyrrolidin-1-Yl)Ethyl Methyl Fumarate	2-(2;5-Dioxopyrrolidin-1-Yl)Ethyl Methyl Fumarate
SPE_K87424134	LEY_VERO	alpha-D-glucopyranose	alpha-D-glucopyranose
SPE_K87454346	LEY_VERO	NVP-TNKS656	NVP-TNKS656
SPE_K87461578	LEY_VERO	TC-SP-14	TC-SP-14
SPE_K87465484	LEY_VERO	UNC0646	UNC0646
SPE_K87468701	LEY_VERO	EPZ011989	EPZ011989
SPE_K87492696	LEY_VERO	SULFAMETER	SULFAMETER
SPE_K87510569	LEY_VERO	RS-504393	RS-504393
SPE_K87512222	LEY_VERO	Taltobulin (trifluoroacetate)	Taltobulin (trifluoroacetate)
SPE_K87535339	LEY_VERO	5-Amino-3-D-ribofuranosylthiazolo[4;5-d]pyrimidin-2;7(3H;6H)-dione; 7-Thia-8-oxoguanosine	5-Amino-3-D-ribofuranosylthiazolo[4;5-d]pyrimidin-2;7(3H;6H)-dione; 7-Thia-8-oxoguanosine
SPE_K87548127	LEY_VERO	thaliblastine	thaliblastine
SPE_K87573013	LEY_VERO	CL-225385	CL-225385
SPE_K87632963	LEY_VERO	GNF-5	GNF-5
SPE_K87665527	LEY_VERO	A-784168	A-784168
SPE_K87691185	LEY_VERO	FPS-ZM1	FPS-ZM1
SPE_K87696786	LEY_VERO	LY456236	LY456236
SPE_K87700323	LEY_VERO	CETYLPYRIDINIUM CHLORIDE	CETYLPYRIDINIUM CHLORIDE
SPE_K87718015	LEY_VERO	Dynasore	Dynasore
SPE_K87727457	LEY_VERO	VU-152100	VU-152100
SPE_K87737963	LEY_VERO	Momelotinib (CYT387)	Momelotinib (CYT387)
SPE_K87774949	LEY_VERO	Istradefylline	Istradefylline
SPE_K87777313	LEY_VERO	irosustat	irosustat
SPE_K87782578	LEY_VERO	CC-292 (AVL-292)	CC-292 (AVL-292)
SPE_K87909389	LEY_VERO	alvocidib	alvocidib
SPE_K87919739	LEY_VERO	tyrphostin-AG-825	tyrphostin-AG-825
SPE_K87932577	LEY_VERO	CDK1-5-inhibitor	CDK1-5-inhibitor
SPE_K87941707	LEY_VERO	TP-003	TP-003
SPE_K87948281	LEY_VERO	Eptapirone	Eptapirone
SPE_K87956243	LEY_VERO	BMS-309403	BMS-309403
SPE_K87973152	LEY_VERO	RQ-00203078	RQ-00203078
SPE_K87990216	LEY_VERO	piretanide	piretanide
SPE_K88025533	LEY_VERO	Fingolimod (FTY720) HCl	Fingolimod (FTY720) HCl
SPE_K88052444	LEY_VERO	UREA	UREA
SPE_K88061624	LEY_VERO	Mizoribine (Bredinin)	Mizoribine (Bredinin)
SPE_K88090157	LEY_VERO	PIMETHIXENE MALEATE	PIMETHIXENE MALEATE
SPE_K88120876	LEY_VERO	EIPA	EIPA
SPE_K88143662	LEY_VERO	metharbital	metharbital
SPE_K88153212	LEY_VERO	Tetradecyl Nicotinate	Tetradecyl Nicotinate
SPE_K88154110	LEY_VERO	KB-SRC-4	KB-SRC-4
SPE_K88165431	LEY_VERO	GSK 3008348 (hydrochloride)	GSK 3008348 (hydrochloride)
SPE_K88186167	LEY_VERO	GW-4064	GW-4064
SPE_K88219015	LEY_VERO	Asaraldehyde (Asaronaldehyde)	Asaraldehyde (Asaronaldehyde)
SPE_K88308881	LEY_VERO	ETHENZAMIDE	ETHENZAMIDE
SPE_K88358234	LEY_VERO	xaliproden	xaliproden
SPE_K88366685	LEY_VERO	TRIMETAZIDINE DIHYDROCHLORIDE	TRIMETAZIDINE DIHYDROCHLORIDE
SPE_K88405679	LEY_VERO	THONZYLAMINE HYDROCHLORIDE	THONZYLAMINE HYDROCHLORIDE
SPE_K88429204	LEY_VERO	PYRIMETHAMINE	PYRIMETHAMINE
SPE_K88443722	LEY_VERO	AM679	AM679
SPE_K88506063	LEY_VERO	SLx-2119	SLx-2119
SPE_K88544581	LEY_VERO	CI-976	CI-976
SPE_K88553858	LEY_VERO	BENURESTAT	BENURESTAT
SPE_K88554883	LEY_VERO	ON123300	ON123300
SPE_K88560311	LEY_VERO	Rucaparib (AG-014699;PF-01367338) phosphate	Rucaparib (AG-014699;PF-01367338) phosphate
SPE_K88568253	LEY_VERO	IPRONIAZID PHOSPHATE	IPRONIAZID PHOSPHATE
SPE_K88570498	LEY_VERO	yoda-1	yoda-1
SPE_K88611939	LEY_VERO	aniracetam	aniracetam
SPE_K88646909	LEY_VERO	ARECOLINE HYDROBROMIDE	ARECOLINE HYDROBROMIDE
SPE_K88677950	LEY_VERO	PD-198306	PD-198306
SPE_K88682005	LEY_VERO	CHLOROTHIAZIDE	CHLOROTHIAZIDE
SPE_K88701661	LEY_VERO	dimercaptosuccinic-acid	dimercaptosuccinic-acid
SPE_K88737571	LEY_VERO	CC-223	CC-223
SPE_K88742110	LEY_VERO	PCI-34051	PCI-34051
SPE_K88743730	LEY_VERO	TEGASEROD MALEATE	TEGASEROD MALEATE
SPE_K88759641	LEY_VERO	EMD-66684	EMD-66684
SPE_K88767641	LEY_VERO	AZD5582	AZD5582
SPE_K88789588	LEY_VERO	Letrozole	Letrozole
SPE_K88807631	LEY_VERO	Elacridar	Elacridar
SPE_K88854110	LEY_VERO	Taprenepag	Taprenepag
SPE_K88956297	LEY_VERO	1-((Z)-3-Chloroallyl)-1;3;5;7-tetraazaadamantan-1-ium chloride	1-((Z)-3-Chloroallyl)-1;3;5;7-tetraazaadamantan-1-ium chloride
SPE_K89000287	LEY_VERO	BTB1	BTB1
SPE_K89014967	LEY_VERO	Pimasertib (AS-703026)	Pimasertib (AS-703026)
SPE_K89015388	LEY_VERO	GSK-923295	GSK-923295
SPE_K89048337	LEY_VERO	Puerarin (Kakonein)	Puerarin (Kakonein)
SPE_K89053832	LEY_VERO	VLX600	VLX600
SPE_K89055274	LEY_VERO	ALVERINE CITRATE	ALVERINE CITRATE
SPE_K89056082	LEY_VERO	CHLOROCRESOL	CHLOROCRESOL
SPE_K89072800	LEY_VERO	2-TEDC	2-TEDC
SPE_K89085489	LEY_VERO	Fenretinide	Fenretinide
SPE_K89104321	LEY_VERO	gaboxadol	gaboxadol
SPE_K89121095	LEY_VERO	Tedizolid (phosphate)	Tedizolid (phosphate)
SPE_K89125793	LEY_VERO	TINIDAZOLE	TINIDAZOLE
SPE_K89152108	LEY_VERO	LIOTHYRONINE (L- isomer) SODIUM	LIOTHYRONINE (L- isomer) SODIUM
SPE_K89162000	LEY_VERO	Tandutinib (MLN518)	Tandutinib (MLN518)
SPE_K89208535	LEY_VERO	Indacaterol Maleate	Indacaterol Maleate
SPE_K89223384	LEY_VERO	NG-nitro-arginine	NG-nitro-arginine
SPE_K89272762	LEY_VERO	NPPB	NPPB
SPE_K89272869	LEY_VERO	Nalfurafine (hydrochloride)	Nalfurafine (hydrochloride)
SPE_K89274813	LEY_VERO	DMP-543	DMP-543
SPE_K89299012	LEY_VERO	DCEBIO	DCEBIO
SPE_K89306950	LEY_VERO	ML130	ML130
SPE_K89329876	LEY_VERO	BRD-9876	BRD-9876
SPE_K89337853	LEY_VERO	Minodronic_acid Hydrate	Minodronic_acid Hydrate
SPE_K89348303	LEY_VERO	RAMIPRIL	RAMIPRIL
SPE_K89375097	LEY_VERO	PIRENZEPINE HYDROCHLORIDE	PIRENZEPINE HYDROCHLORIDE
SPE_K89391146	LEY_VERO	RG108	RG108
SPE_K89402695	LEY_VERO	L-655240	L-655240
SPE_K89409436	LEY_VERO	chlorfenson	chlorfenson
SPE_K89413285	LEY_VERO	Remimazolam (benzenesulfonate)	Remimazolam (benzenesulfonate)
SPE_K89462779	LEY_VERO	CU-T12-9	CU-T12-9
SPE_K89464729	LEY_VERO	GSK269962	GSK269962
SPE_K89517477	LEY_VERO	TC-S-7004	TC-S-7004
SPE_K89561498	LEY_VERO	SN-38	SN-38
SPE_K89584803	LEY_VERO	TC-S-7005	TC-S-7005
SPE_K89588135	LEY_VERO	D-(-)-Tagatose	D-(-)-Tagatose
SPE_K89634775	LEY_VERO	ALLYLTHIOUREA	ALLYLTHIOUREA
SPE_K89665618	LEY_VERO	1-deoxymannojirimycin	1-deoxymannojirimycin
SPE_K89704198	LEY_VERO	VINCAMINE	VINCAMINE
SPE_K89709433	LEY_VERO	HER2 Inhibitor 1	HER2 Inhibitor 1
SPE_K89712525	LEY_VERO	2-oxoglutaric-acid	2-oxoglutaric-acid
SPE_K89714990	LEY_VERO	TEPOXALIN	TEPOXALIN
SPE_K89732114	LEY_VERO	TRIFLUOPERAZINE HYDROCHLORIDE	TRIFLUOPERAZINE HYDROCHLORIDE
SPE_K89787693	LEY_VERO	[Sar9;Met(O2)11]-Substance P	[Sar9;Met(O2)11]-Substance P
SPE_K89839824	LEY_VERO	Raltitrexed (Tomudex)	Raltitrexed (Tomudex)
SPE_K89899948	LEY_VERO	AI-10-49	AI-10-49
SPE_K89917372	LEY_VERO	Retigabine	Retigabine
SPE_K89920762	LEY_VERO	Paritaprevir	Paritaprevir
SPE_K89997465	LEY_VERO	CHLORPROMAZINE HYDROCHLORIDE	CHLORPROMAZINE HYDROCHLORIDE
SPE_K90027121	LEY_VERO	AMPROLIUM	AMPROLIUM
SPE_K90027355	LEY_VERO	SPIRONOLACTONE	SPIRONOLACTONE
SPE_K90033078	LEY_VERO	zeatin	zeatin
SPE_K90042229	LEY_VERO	pyrrolidine-1-carbonitrile	pyrrolidine-1-carbonitrile
SPE_K90065682	LEY_VERO	5-iodo-A-85380	5-iodo-A-85380
SPE_K90069354	LEY_VERO	Isovaleramide	Isovaleramide
SPE_K90082312	LEY_VERO	VUF10460	VUF10460
SPE_K90168339	LEY_VERO	THIOPHANATE METHYL	THIOPHANATE METHYL
SPE_K90171280	LEY_VERO	LY2452473	LY2452473
SPE_K90177246	LEY_VERO	TETROQUINONE	TETROQUINONE
SPE_K90195324	LEY_VERO	Bazedoxifene HCl	Bazedoxifene HCl
SPE_K90215590	LEY_VERO	caricotamide	caricotamide
SPE_K90239174	LEY_VERO	AMG 487	AMG 487
SPE_K90305467	LEY_VERO	ID-1101	ID-1101
SPE_K90316462	LEY_VERO	MK2-IN-1 (hydrochloride)	MK2-IN-1 (hydrochloride)
SPE_K90333595	LEY_VERO	PHENTOLAMINE HYDROCHLORIDE	PHENTOLAMINE HYDROCHLORIDE
SPE_K90374350	LEY_VERO	CHLORQUINALDOL	CHLORQUINALDOL
SPE_K90382497	LEY_VERO	GW-843682X	GW-843682X
SPE_K90410034	LEY_VERO	M8-B	M8-B
SPE_K90472149	LEY_VERO	BCX 1470 (methanesulfonate)	BCX 1470 (methanesulfonate)
SPE_K90497590	LEY_VERO	AR-12	AR-12
SPE_K90524085	LEY_VERO	MY-5445	MY-5445
SPE_K90563805	LEY_VERO	natamycin	natamycin
SPE_K90574421	LEY_VERO	ipsapirone	ipsapirone
SPE_K90629600	LEY_VERO	emorfazone	emorfazone
SPE_K90630139	LEY_VERO	Butenafine HCl	Butenafine HCl
SPE_K90647725	LEY_VERO	Oleanolic_acid (Caryophyllin)	Oleanolic_acid (Caryophyllin)
SPE_K90727284	LEY_VERO	pincainide	pincainide
SPE_K90737788	LEY_VERO	GSK-2193874	GSK-2193874
SPE_K90747162	LEY_VERO	KG-5	KG-5
SPE_K90749417	LEY_VERO	TYLOSIN TARTRATE	TYLOSIN TARTRATE
SPE_K90756851	LEY_VERO	K-Ras(G12C) inhibitor 12	K-Ras(G12C) inhibitor 12
SPE_K90777969	LEY_VERO	cutamesine	cutamesine
SPE_K90789829	LEY_VERO	NEFAZODONE HYDROCHLORIDE	NEFAZODONE HYDROCHLORIDE
SPE_K90817094	LEY_VERO	Bedaquiline	Bedaquiline
SPE_K90825648	LEY_VERO	RS-127445	RS-127445
SPE_K90830492	LEY_VERO	deltarasin	deltarasin
SPE_K90868879	LEY_VERO	CANAGLIFLOZIN	CANAGLIFLOZIN
SPE_K90885812	LEY_VERO	PROPANTHELINE BROMIDE	PROPANTHELINE BROMIDE
SPE_K90947825	LEY_VERO	carboplatin	carboplatin
SPE_K90948141	LEY_VERO	indiplon	indiplon
SPE_K90982969	LEY_VERO	etilevodopa	etilevodopa
SPE_K90993449	LEY_VERO	KRN 633	KRN 633
SPE_K90999434	LEY_VERO	CCT-031374	CCT-031374
SPE_K91100918	LEY_VERO	Sinefungin	Sinefungin
SPE_K91106808	LEY_VERO	SU-16f	SU-16f
SPE_K91111634	LEY_VERO	Rotigotine	Rotigotine
SPE_K91135178	LEY_VERO	MRS 2578	MRS 2578
SPE_K91159026	LEY_VERO	Telcagepant	Telcagepant
SPE_K91188791	LEY_VERO	Aloxistatin	Aloxistatin
SPE_K91234829	LEY_VERO	napirimus	napirimus
SPE_K91244729	LEY_VERO	Propiverine Hydrochloride	Propiverine Hydrochloride
SPE_K91263825	LEY_VERO	NORTRIPTYLINE HYDROCHLORIDE	NORTRIPTYLINE HYDROCHLORIDE
SPE_K91283740	LEY_VERO	UNC2025 (hydrochloride)	UNC2025 (hydrochloride)
SPE_K91290917	LEY_VERO	AMODIAQUINE DIHYDROCHLORIDE	AMODIAQUINE DIHYDROCHLORIDE
SPE_K91301684	LEY_VERO	NOSCAPINE HYDROCHLORIDE	NOSCAPINE HYDROCHLORIDE
SPE_K91308639	LEY_VERO	ARN-509	ARN-509
SPE_K91333421	LEY_VERO	Ro-67-7476	Ro-67-7476
SPE_K91336023	LEY_VERO	Mesulergine_HCL	Mesulergine_HCL
SPE_K91370081	LEY_VERO	anisomycin	anisomycin
SPE_K91403886	LEY_VERO	YIL-781	YIL-781
SPE_K91405252	LEY_VERO	MK-0354	MK-0354
SPE_K91422571	LEY_VERO	tromaril	tromaril
SPE_K91456750	LEY_VERO	Sacubitril hemicalcium salt	Sacubitril hemicalcium salt
SPE_K91486246	LEY_VERO	Endoxifen HCl	Endoxifen HCl
SPE_K91495480	LEY_VERO	Docosanoic_acid	Docosanoic_acid
SPE_K91509126	LEY_VERO	piceatannol	piceatannol
SPE_K91535048	LEY_VERO	EI1	EI1
SPE_K91543828	LEY_VERO	Pentostatin	Pentostatin
SPE_K91601245	LEY_VERO	MERCAPTOPURINE	MERCAPTOPURINE
SPE_K91614056	LEY_VERO	trans-4-Hydroxycrotonic-acid	trans-4-Hydroxycrotonic-acid
SPE_K91623615	LEY_VERO	ABT-751 (E7010)	ABT-751 (E7010)
SPE_K91701654	LEY_VERO	U-0126	U-0126
SPE_K91716465	LEY_VERO	YM-750	YM-750
SPE_K91733562	LEY_VERO	secoisolariciresinol-(-)	secoisolariciresinol-(-)
SPE_K91740057	LEY_VERO	FELBINAC	FELBINAC
SPE_K91758890	LEY_VERO	4-HQN	4-HQN
SPE_K91768078	LEY_VERO	STREPTOMYCIN SULFATE [5mM; 10% aq DMSO + 5mM ethanolamine]	STREPTOMYCIN SULFATE [5mM; 10% aq DMSO + 5mM ethanolamine]
SPE_K91822704	LEY_VERO	2'-Deoxycytidine (hydrochloride)	2'-Deoxycytidine (hydrochloride)
SPE_K91825936	LEY_VERO	BX471	BX471
SPE_K91868854	LEY_VERO	2-[1-(4-piperonyl)piperazinyl]benzothiazole	2-[1-(4-piperonyl)piperazinyl]benzothiazole
SPE_K91900765	LEY_VERO	VX-745	VX-745
SPE_K91904471	LEY_VERO	SD-169	SD-169
SPE_K92000912	LEY_VERO	AM-251	AM-251
SPE_K92015269	LEY_VERO	GBR-12783	GBR-12783
SPE_K92041145	LEY_VERO	O6-Benzylguanine	O6-Benzylguanine
SPE_K92049597	LEY_VERO	TRIAMTERENE	TRIAMTERENE
SPE_K92093830	LEY_VERO	doxorubicin	doxorubicin
SPE_K92116564	LEY_VERO	Isoxepac	Isoxepac
SPE_K92129045	LEY_VERO	caroxazone	caroxazone
SPE_K92150287	LEY_VERO	Exatecan Mesylate	Exatecan Mesylate
SPE_K92169341	LEY_VERO	URB597	URB597
SPE_K92213669	LEY_VERO	Lomitapide	Lomitapide
SPE_K92241597	LEY_VERO	tosedostat	tosedostat
SPE_K92303087	LEY_VERO	Oglemilast	Oglemilast
SPE_K92377961	LEY_VERO	Catharanthine	Catharanthine
SPE_K92382976	LEY_VERO	5-carboxamidotryptamine	5-carboxamidotryptamine
SPE_K92404805	LEY_VERO	L-Quisqualic-acid	L-Quisqualic-acid
SPE_K92413528	LEY_VERO	procysteine	procysteine
SPE_K92426617	LEY_VERO	esaprazole	esaprazole
SPE_K92428153	LEY_VERO	MYCOPHENOLATE MOFETIL	MYCOPHENOLATE MOFETIL
SPE_K92428232	LEY_VERO	GSK461364	GSK461364
SPE_K92435527	LEY_VERO	PF-04885614	PF-04885614
SPE_K92441787	LEY_VERO	Bexarotene	Bexarotene
SPE_K92446736	LEY_VERO	Zatebradine (hydrochloride)	Zatebradine (hydrochloride)
SPE_K92467929	LEY_VERO	Oxandrolone	Oxandrolone
SPE_K92490248	LEY_VERO	Anethole (trithione)	Anethole (trithione)
SPE_K92492521	LEY_VERO	LY255283	LY255283
SPE_K92493880	LEY_VERO	AMPA-(S)	AMPA-(S)
SPE_K92517771	LEY_VERO	Acalisib	Acalisib
SPE_K92524032	LEY_VERO	ochromycinone	ochromycinone
SPE_K92577649	LEY_VERO	GBR-13069	GBR-13069
SPE_K92581468	LEY_VERO	ocinaplon	ocinaplon
SPE_K92588747	LEY_VERO	2-CMDO	2-CMDO
SPE_K92606079	LEY_VERO	ML314	ML314
SPE_K92611362	LEY_VERO	CYSTEAMINE HYDROCHLORIDE	CYSTEAMINE HYDROCHLORIDE
SPE_K92613113	LEY_VERO	Safinamide Mesylate (FCE28073)	Safinamide Mesylate (FCE28073)
SPE_K92644009	LEY_VERO	Alfacalcidol	Alfacalcidol
SPE_K92657060	LEY_VERO	ZALEPLON	ZALEPLON
SPE_K92658264	LEY_VERO	OF-1	OF-1
SPE_K92723993	LEY_VERO	Imatinib Mesylate (STI571)	Imatinib Mesylate (STI571)
SPE_K92731339	LEY_VERO	PERINDOPRIL ERBUMINE	PERINDOPRIL ERBUMINE
SPE_K92758126	LEY_VERO	(+)-Gibberellic_acid	(+)-Gibberellic_acid
SPE_K92760278	LEY_VERO	RIBOFLAVIN	RIBOFLAVIN
SPE_K92778217	LEY_VERO	MEFENAMIC_acid	MEFENAMIC_acid
SPE_K92781136	LEY_VERO	CID-2011756	CID-2011756
SPE_K92830582	LEY_VERO	propranolol-(R)	propranolol-(R)
SPE_K92848252	LEY_VERO	DIMINAZENE ACETURATE	DIMINAZENE ACETURATE
SPE_K92872987	LEY_VERO	Cefpiramide (sodium)	Cefpiramide (sodium)
SPE_K92902018	LEY_VERO	hydroxyprogesterone-acetate	hydroxyprogesterone-acetate
SPE_K92908289	LEY_VERO	medica-16	medica-16
SPE_K92968657	LEY_VERO	Tirapazamine	Tirapazamine
SPE_K92976206	LEY_VERO	Guanosine	Guanosine
SPE_K92980438	LEY_VERO	3-Bromopyruvic_acid	3-Bromopyruvic_acid
SPE_K92984783	LEY_VERO	melperone	melperone
SPE_K92988025	LEY_VERO	1-Bromoperfluorooctane	1-Bromoperfluorooctane
SPE_K92991072	LEY_VERO	PAC-1	PAC-1
SPE_K92995792	LEY_VERO	ML-218	ML-218
SPE_K93035859	LEY_VERO	BUTYLATED HYDROXYANISOLE	BUTYLATED HYDROXYANISOLE
SPE_K93045741	LEY_VERO	Tozadenant	Tozadenant
SPE_K93073858	LEY_VERO	Ivosidenib	Ivosidenib
SPE_K93123848	LEY_VERO	RAF265 (CHIR-265)	RAF265 (CHIR-265)
SPE_K93176058	LEY_VERO	AC-55649	AC-55649
SPE_K93188295	LEY_VERO	ARC-239	ARC-239
SPE_K93201765	LEY_VERO	SODIUM GLUCONATE	SODIUM GLUCONATE
SPE_K93208532	LEY_VERO	Apremilast (CC-10004)	Apremilast (CC-10004)
SPE_K93217218	LEY_VERO	PD-166285	PD-166285
SPE_K93231391	LEY_VERO	ETHAMBUTOL HYDROCHLORIDE	ETHAMBUTOL HYDROCHLORIDE
SPE_K93240442	LEY_VERO	DINITOLMIDE	DINITOLMIDE
SPE_K93255255	LEY_VERO	indoximod	indoximod
SPE_K93258693	LEY_VERO	GW-9662	GW-9662
SPE_K93314017	LEY_VERO	NS-5806	NS-5806
SPE_K93317811	LEY_VERO	VU-0364739	VU-0364739
SPE_K93331255	LEY_VERO	lypressin	lypressin
SPE_K93332168	LEY_VERO	isocarboxazid	isocarboxazid
SPE_K93396439	LEY_VERO	TERPENE HYDRATE	TERPENE HYDRATE
SPE_K93441486	LEY_VERO	Diphemanil Methylsulfate	Diphemanil Methylsulfate
SPE_K93442924	LEY_VERO	vorapaxar	vorapaxar
SPE_K93460210	LEY_VERO	LAMOTRIGINE	LAMOTRIGINE
SPE_K93461745	LEY_VERO	BUSPIRONE HYDROCHLORIDE	BUSPIRONE HYDROCHLORIDE
SPE_K93468883	LEY_VERO	Duvelisib (IPI-145; INK1197)	Duvelisib (IPI-145; INK1197)
SPE_K93480852	LEY_VERO	KN-93	KN-93
SPE_K93524252	LEY_VERO	SULFAMERAZINE	SULFAMERAZINE
SPE_K93546328	LEY_VERO	CHLORAMINE-T	CHLORAMINE-T
SPE_K93611241	LEY_VERO	DIACETAMATE	DIACETAMATE
SPE_K93618743	LEY_VERO	IPRIFLAVONE	IPRIFLAVONE
SPE_K93631643	LEY_VERO	Hordenine	Hordenine
SPE_K93632104	LEY_VERO	SALICYLIC_acid	SALICYLIC_acid
SPE_K93633846	LEY_VERO	Hesperidin	Hesperidin
SPE_K93653303	LEY_VERO	GW-5074	GW-5074
SPE_K93725829	LEY_VERO	VX-11e	VX-11e
SPE_K93754473	LEY_VERO	TAMOXIFEN CITRATE	TAMOXIFEN CITRATE
SPE_K93767137	LEY_VERO	Oseltamivir (acid)	Oseltamivir (acid)
SPE_K93779381	LEY_VERO	Ingenol Mebutate	Ingenol Mebutate
SPE_K93788137	LEY_VERO	PF-431396	PF-431396
SPE_K93806173	LEY_VERO	N-MPPP	N-MPPP
SPE_K93814253	LEY_VERO	LINDANE	LINDANE
SPE_K93869735	LEY_VERO	Taltirelin	Taltirelin
SPE_K93880783	LEY_VERO	STAVUDINE	STAVUDINE
SPE_K93900986	LEY_VERO	stetaderm	stetaderm
SPE_K93918653	LEY_VERO	Quizartinib (AC220)	Quizartinib (AC220)
SPE_K93942811	LEY_VERO	ML-323	ML-323
SPE_K93944989	LEY_VERO	Dihydrosphingosine; D-erythro	Dihydrosphingosine; D-erythro
SPE_K94072573	LEY_VERO	medronic-acid	medronic-acid
SPE_K94083718	LEY_VERO	OICR-9429	OICR-9429
SPE_K94144010	LEY_VERO	(-)-Cotinine	(-)-Cotinine
SPE_K94146583	LEY_VERO	Didox	Didox
SPE_K94176593	LEY_VERO	TWS-119	TWS-119
SPE_K94177716	LEY_VERO	Deflazacort (Calcort)	Deflazacort (Calcort)
SPE_K94239562	LEY_VERO	Paeonol (Peonol)	Paeonol (Peonol)
SPE_K94266545	LEY_VERO	RONIDAZOLE	RONIDAZOLE
SPE_K94288301	LEY_VERO	Letermovir	Letermovir
SPE_K94342292	LEY_VERO	NS-11021	NS-11021
SPE_K94379058	LEY_VERO	BML-190	BML-190
SPE_K94397152	LEY_VERO	RIBAVIRIN	RIBAVIRIN
SPE_K94420399	LEY_VERO	PF-4136309	PF-4136309
SPE_K94436377	LEY_VERO	DIOSMIN	DIOSMIN
SPE_K94441233	LEY_VERO	MEVASTATIN	MEVASTATIN
SPE_K94455792	LEY_VERO	ICG-001	ICG-001
SPE_K94485812	LEY_VERO	LDN-57444	LDN-57444
SPE_K94534639	LEY_VERO	LY2811376	LY2811376
SPE_K94559059	LEY_VERO	LX1606 hippurate	LX1606 hippurate
SPE_K94623186	LEY_VERO	RWJ-50271	RWJ-50271
SPE_K94649603	LEY_VERO	Taxifolin (Dihydroquercetin)	Taxifolin (Dihydroquercetin)
SPE_K94659840	LEY_VERO	pyrintegrin	pyrintegrin
SPE_K94689771	LEY_VERO	Pinocembrin	Pinocembrin
SPE_K94720315	LEY_VERO	CHROMOCARB	CHROMOCARB
SPE_K94723713	LEY_VERO	Rutaecarpine (Rutecarpine)	Rutaecarpine (Rutecarpine)
SPE_K94780074	LEY_VERO	S-Nitrosoglutathione	S-Nitrosoglutathione
SPE_K94830329	LEY_VERO	PTC124 (Ataluren)	PTC124 (Ataluren)
SPE_K94832621	LEY_VERO	Y-134	Y-134
SPE_K94837153	LEY_VERO	aminothiadiazole	aminothiadiazole
SPE_K94853001	LEY_VERO	Mps1-IN-1	Mps1-IN-1
SPE_K94863486	LEY_VERO	cetilistat	cetilistat
SPE_K94882685	LEY_VERO	TOLONIUM CHLORIDE	TOLONIUM CHLORIDE
SPE_K94883909	LEY_VERO	SU9516	SU9516
SPE_K94920105	LEY_VERO	DR-2313	DR-2313
SPE_K94934625	LEY_VERO	spizofurone	spizofurone
SPE_K94948151	LEY_VERO	Macelignan	Macelignan
SPE_K95015809	LEY_VERO	2-cyanopyrimidine	2-cyanopyrimidine
