smiles code,active ingredient,salt,relation,assay value,target disease,protein target,treatment concentration,treatment unit,exposure time (h),measurement,type,model type,description,dataset,ASSAY_TYPE,ASSAY_STRAIN,TARGET_TYPE,DOSE,timepoint_unit,SUPPLIER,ASSAY_SOP,New ASSAY_SOP,Comment
COc1cc(-c2nc(CN3CCN(c4ccc([N+](=O)[O-])cc4)CC3)co2)cc(OC)c1OC,COc1cc(-c2nc(CN3CCN(c4ccc([N+](=O)[O-])cc4)CC3)co2)cc(OC)c1OC,.,=,3.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
O=[N+]([O-])c1ccc(N2CCN(Cc3coc(-c4ccco4)n3)CC2)cc1,O=[N+]([O-])c1ccc(N2CCN(Cc3coc(-c4ccco4)n3)CC2)cc1,.,=,-6.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CN3CCN(c4ccc(F)cc4)CC3)co2)cc(OC)c1OC,COc1cc(-c2nc(CN3CCN(c4ccc(F)cc4)CC3)co2)cc(OC)c1OC,.,=,11.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Fc1ccc(N2CCN(Cc3coc(-c4ccco4)n3)CC2)cc1,Fc1ccc(N2CCN(Cc3coc(-c4ccco4)n3)CC2)cc1,.,=,13.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CN3CCN(C(=O)c4ccco4)CC3)co2)cc(OC)c1OC,COc1cc(-c2nc(CN3CCN(C(=O)c4ccco4)CC3)co2)cc(OC)c1OC,.,=,5.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
O=C(c1ccco1)N1CCN(Cc2coc(-c3ccco3)n2)CC1,O=C(c1ccco1)N1CCN(Cc2coc(-c3ccco3)n2)CC1,.,=,-8.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CN[C@H](C)c3ccc(C)cc3)co2)cc(OC)c1OC,COc1cc(-c2nc(CN[C@H](C)c3ccc(C)cc3)co2)cc(OC)c1OC,.,=,6.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1cn(Cc2coc(-c3ccco3)n2)c(C)n1,Cc1cn(Cc2coc(-c3ccco3)n2)c(C)n1,.,=,-2.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(CN(C)Cc2coc(-c3cc(OC)c(OC)c(OC)c3)n2)cc(OC)c1OC,COc1cc(CN(C)Cc2coc(-c3cc(OC)c(OC)c(OC)c3)n2)cc(OC)c1OC,.,=,13.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(CN(C)Cc2coc(-c3ccco3)n2)cc(OC)c1OC,COc1cc(CN(C)Cc2coc(-c3ccco3)n2)cc(OC)c1OC,.,=,2.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
c1ccc(CN(Cc2ccccn2)Cc2coc(-c3ccco3)n2)nc1,c1ccc(CN(Cc2ccccn2)Cc2coc(-c3ccco3)n2)nc1,.,=,11.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCN(Cc1coc(-c2ccco2)n1)c1ccc2c(c1)OCO2,CCN(Cc1coc(-c2ccco2)n1)c1ccc2c(c1)OCO2,.,=,2.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
c1ccc(C(c2ccccc2)N2CCN(Cc3coc(-c4ccco4)n3)CC2)cc1,c1ccc(C(c2ccccc2)N2CCN(Cc3coc(-c4ccco4)n3)CC2)cc1,.,=,0.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COCCN(CCOC)Cc1coc(-c2cc(OC)c(OC)c(OC)c2)n1,COCCN(CCOC)Cc1coc(-c2cc(OC)c(OC)c(OC)c2)n1,.,=,1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CC(=O)c1ccc(NCc2coc(-c3ccco3)n2)cc1,CC(=O)c1ccc(NCc2coc(-c3ccco3)n2)cc1,.,=,-2.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1ccc(OC)c(NCc2coc(-c3ccco3)n2)c1,COc1ccc(OC)c(NCc2coc(-c3ccco3)n2)c1,.,=,-5.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CC(C)c1ccc(NCc2coc(-c3ccco3)n2)cc1,CC(C)c1ccc(NCc2coc(-c3ccco3)n2)cc1,.,=,0.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
c1ccc(Oc2ccc(NCc3coc(-c4ccco4)n3)cc2)cc1,c1ccc(Oc2ccc(NCc3coc(-c4ccco4)n3)cc2)cc1,.,=,-1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1ccc(NCc2coc(-c3ccco3)n2)cc1,COc1ccc(NCc2coc(-c3ccco3)n2)cc1,.,=,8.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1NCc1coc(-c2ccco2)n1,Cc1ccccc1NCc1coc(-c2ccco2)n1,.,=,-2.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
c1ccc(NCc2coc(-c3ccco3)n2)cc1,c1ccc(NCc2coc(-c3ccco3)n2)cc1,.,=,-1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Nc1cc(-c2ccccc2)n(Cc2coc(-c3ccco3)n2)n1,Nc1cc(-c2ccccc2)n(Cc2coc(-c3ccco3)n2)n1,.,=,12.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCC(NCc1coc(-c2cc(OC)c(OC)c(OC)c2)n1)c1ccccc1,CCC(NCc1coc(-c2cc(OC)c(OC)c(OC)c2)n1)c1ccccc1,.,=,8.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNc3cc(C(C)(C)C)nn3C)co2)cc(OC)c1OC,COc1cc(-c2nc(CNc3cc(C(C)(C)C)nn3C)co2)cc(OC)c1OC,.,=,16.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cn1nc(C(C)(C)C)cc1NCc1coc(-c2ccco2)n1,Cn1nc(C(C)(C)C)cc1NCc1coc(-c2ccco2)n1,.,=,0.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNC(C)c3ccccc3)co2)cc(OC)c1OC,COc1cc(-c2nc(CNC(C)c3ccccc3)co2)cc(OC)c1OC,.,=,0.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNC(C)c3cccc4ccccc34)co2)cc(OC)c1OC,COc1cc(-c2nc(CNC(C)c3cccc4ccccc34)co2)cc(OC)c1OC,.,=,-4.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CC(NCc1coc(-c2ccco2)n1)c1cccc2ccccc12,CC(NCc1coc(-c2ccco2)n1)c1cccc2ccccc12,.,=,12.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
c1ccc(CN2CCC(NCc3coc(-c4ccco4)n3)C2)cc1,c1ccc(CN2CCC(NCc3coc(-c4ccco4)n3)C2)cc1,.,=,21.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(CNCc2coc(-c3ccco3)n2)cc(OC)c1,COc1cc(CNCc2coc(-c3ccco3)n2)cc(OC)c1,.,=,-5.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNCC(F)(F)C(F)(F)F)co2)cc(OC)c1OC,COc1cc(-c2nc(CNCC(F)(F)C(F)(F)F)co2)cc(OC)c1OC,.,=,-4.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Clc1cccc(N2CCN(Cc3coc(-c4ccco4)n3)CC2)c1,Clc1cccc(N2CCN(Cc3coc(-c4ccco4)n3)CC2)c1,.,=,10.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNCc3ccccc3C(F)(F)F)co2)cc(OC)c1OC,COc1cc(-c2nc(CNCc3ccccc3C(F)(F)F)co2)cc(OC)c1OC,.,=,12.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNCCCn3ccnc3)co2)cc(OC)c1OC,COc1cc(-c2nc(CNCCCn3ccnc3)co2)cc(OC)c1OC,.,=,10.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNCCCc3ccccc3)co2)cc(OC)c1OC,COc1cc(-c2nc(CNCCCc3ccccc3)co2)cc(OC)c1OC,.,=,43.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCCCN(CCCC)CCCNCc1coc(-c2ccco2)n1,CCCCN(CCCC)CCCNCc1coc(-c2ccco2)n1,.,=,20.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNCCc3ccc(C)cc3)co2)cc(OC)c1OC,COc1cc(-c2nc(CNCCc3ccc(C)cc3)co2)cc(OC)c1OC,.,=,22.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(CCNCc2coc(-c3ccco3)n2)cc1,Cc1ccc(CCNCc2coc(-c3ccco3)n2)cc1,.,=,-5.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1ccc(CCNCc2coc(-c3cc(OC)c(OC)c(OC)c3)n2)cc1,COc1ccc(CCNCc2coc(-c3cc(OC)c(OC)c(OC)c3)n2)cc1,.,=,35.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1ccc(CCNCc2coc(-c3cc(OC)c(OC)c(OC)c3)n2)cc1OC,COc1ccc(CCNCc2coc(-c3cc(OC)c(OC)c(OC)c3)n2)cc1OC,.,=,40.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cccc(CCNCc2coc(-c3ccco3)n2)c1,COc1cccc(CCNCc2coc(-c3ccco3)n2)c1,.,=,-2.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1ccccc1CCNCc1coc(-c2cc(OC)c(OC)c(OC)c2)n1,COc1ccccc1CCNCc1coc(-c2cc(OC)c(OC)c(OC)c2)n1,.,=,24.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNCC(C)c3ccccc3)co2)cc(OC)c1OC,COc1cc(-c2nc(CNCC(C)c3ccccc3)co2)cc(OC)c1OC,.,=,-4.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNCC(c3ccccc3)c3ccccc3)co2)cc(OC)c1OC,COc1cc(-c2nc(CNCC(c3ccccc3)c3ccccc3)co2)cc(OC)c1OC,.,=,22.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1ccc(CNCc2coc(-c3cc(OC)c(OC)c(OC)c3)n2)cc1,COc1ccc(CNCc2coc(-c3cc(OC)c(OC)c(OC)c3)n2)cc1,.,=,-3.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1ccc(CNCc2coc(-c3ccco3)n2)cc1,COc1ccc(CNCc2coc(-c3ccco3)n2)cc1,.,=,0.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNCc3cccc(C(F)(F)F)c3)co2)cc(OC)c1OC,COc1cc(-c2nc(CNCc3cccc(C(F)(F)F)c3)co2)cc(OC)c1OC,.,=,20.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cccc(CNCc2coc(-c3cc(OC)c(OC)c(OC)c3)n2)c1,COc1cccc(CNCc2coc(-c3cc(OC)c(OC)c(OC)c3)n2)c1,.,=,7.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cccc(CNCc2coc(-c3ccco3)n2)c1,COc1cccc(CNCc2coc(-c3ccco3)n2)c1,.,=,-5.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1CNCc1coc(-c2ccco2)n1,Cc1ccccc1CNCc1coc(-c2ccco2)n1,.,=,-2.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1CNCc1coc(-c2cc(OC)c(OC)c(OC)c2)n1,CCOc1ccccc1CNCc1coc(-c2cc(OC)c(OC)c(OC)c2)n1,.,=,-1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNC(C)CCc3ccccc3)co2)cc(OC)c1OC,COc1cc(-c2nc(CNC(C)CCc3ccccc3)co2)cc(OC)c1OC,.,=,-5.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNC(c3ccccc3)c3ccccc3)co2)cc(OC)c1OC,COc1cc(-c2nc(CNC(c3ccccc3)c3ccccc3)co2)cc(OC)c1OC,.,=,-6.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CC1CCCCN1CCCNCc1coc(-c2ccco2)n1,CC1CCCCN1CCCNCc1coc(-c2ccco2)n1,.,=,23.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNC3CCN(Cc4ccccc4)CC3)co2)cc(OC)c1OC,COc1cc(-c2nc(CNC3CCN(Cc4ccccc4)CC3)co2)cc(OC)c1OC,.,=,4.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
c1ccc(CN2CCC(NCc3coc(-c4ccco4)n3)CC2)cc1,c1ccc(CN2CCC(NCc3coc(-c4ccco4)n3)CC2)cc1,.,=,-4.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNCc3cccnc3)co2)cc(OC)c1OC,COc1cc(-c2nc(CNCc3cccnc3)co2)cc(OC)c1OC,.,=,25.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNCc3cccc4ccccc34)co2)cc(OC)c1OC,COc1cc(-c2nc(CNCc3cccc4ccccc34)co2)cc(OC)c1OC,.,=,0.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
c1coc(-c2nc(CNCc3cccc4ccccc34)co2)c1,c1coc(-c2nc(CNCc3cccc4ccccc34)co2)c1,.,=,-3.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNC3CCc4ccccc43)co2)cc(OC)c1OC,COc1cc(-c2nc(CNC3CCc4ccccc43)co2)cc(OC)c1OC,.,=,28.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
c1coc(-c2nc(CNC3CCc4ccccc43)co2)c1,c1coc(-c2nc(CNC3CCc4ccccc43)co2)c1,.,=,17.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
C#CC1(NCc2coc(-c3ccco3)n2)CCCCC1,C#CC1(NCc2coc(-c3ccco3)n2)CCCCC1,.,=,0.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
c1coc(-c2nc(CNC3CCCCC3)co2)c1,c1coc(-c2nc(CNC3CCCCC3)co2)c1,.,=,6.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CNC[C@@H]3CC[C@H]4C[C@@H]3C4(C)C)co2)cc(OC)c1OC,COc1cc(-c2nc(CNC[C@@H]3CC[C@H]4C[C@@H]3C4(C)C)co2)cc(OC)c1OC,.,=,11.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CN3CCN(c4cc(C)nc5ccccc45)CC3)co2)cc(OC)c1OC,COc1cc(-c2nc(CN3CCN(c4cc(C)nc5ccccc45)CC3)co2)cc(OC)c1OC,.,=,10.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CN3CC[C@@H]4CCCC[C@@H]4C3)co2)cc(OC)c1OC,COc1cc(-c2nc(CN3CC[C@@H]4CCCC[C@@H]4C3)co2)cc(OC)c1OC,.,=,13.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CN(CCC#N)CC3CCCO3)co2)cc(OC)c1OC,COc1cc(-c2nc(CN(CCC#N)CC3CCCO3)co2)cc(OC)c1OC,.,=,39.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCN(CCC#N)Cc1coc(-c2cc(OC)c(OC)c(OC)c2)n1,CCN(CCC#N)Cc1coc(-c2cc(OC)c(OC)c(OC)c2)n1,.,=,-11.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CN3CC[C@H]4CCCC[C@@H]4C3)co2)cc(OC)c1OC,COc1cc(-c2nc(CN3CC[C@H]4CCCC[C@@H]4C3)co2)cc(OC)c1OC,.,=,-12.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1ccc(CCN(C)Cc2coc(-c3cc(OC)c(OC)c(OC)c3)n2)cc1OC,COc1ccc(CCN(C)Cc2coc(-c3cc(OC)c(OC)c(OC)c3)n2)cc1OC,.,=,9.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CN(C)C(C)c3ccccc3)co2)cc(OC)c1OC,COc1cc(-c2nc(CN(C)C(C)c3ccccc3)co2)cc(OC)c1OC,.,=,-12.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCCN(Cc1coc(-c2cc(OC)c(OC)c(OC)c2)n1)c1ccccc1,CCCN(Cc1coc(-c2cc(OC)c(OC)c(OC)c2)n1)c1ccccc1,.,=,1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CN3CCN(c4ncccn4)CC3)co2)cc(OC)c1OC,COc1cc(-c2nc(CN3CCN(c4ncccn4)CC3)co2)cc(OC)c1OC,.,=,-7.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1ccc(N2CCN(Cc3coc(-c4cc(OC)c(OC)c(OC)c4)n3)CC2)cc1,COc1ccc(N2CCN(Cc3coc(-c4cc(OC)c(OC)c(OC)c4)n3)CC2)cc1,.,=,-25.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cccc(N2CCN(Cc3coc(-c4cc(OC)c(OC)c(OC)c4)n3)CC2)c1,COc1cccc(N2CCN(Cc3coc(-c4cc(OC)c(OC)c(OC)c4)n3)CC2)c1,.,=,-27.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CN3CCN(c4cccc(C)c4C)CC3)co2)cc(OC)c1OC,COc1cc(-c2nc(CN3CCN(c4cccc(C)c4C)CC3)co2)cc(OC)c1OC,.,=,16.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CN3CCN(c4cc(C)ccc4C)CC3)co2)cc(OC)c1OC,COc1cc(-c2nc(CN3CCN(c4cc(C)ccc4C)CC3)co2)cc(OC)c1OC,.,=,-8.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCN(Cc1coc(-c2cc(OC)c(OC)c(OC)c2)n1)c1ccc(C)cc1,CCN(Cc1coc(-c2cc(OC)c(OC)c(OC)c2)n1)c1ccc(C)cc1,.,=,-22.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(-c2nc(CN(C)c3ccc(C)cc3)co2)cc(OC)c1OC,COc1cc(-c2nc(CN(C)c3ccc(C)cc3)co2)cc(OC)c1OC,.,=,-29.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
